title,dateAdded,salary,owner,categories,employmentType,customText6
job_107138,13/12/2023,,datarobot.com,ml_engineer,contract,junior
job_107139,20/11/2023,60000.0,Miro,designer,temporary,lead
job_107140,24/12/2023,60000.0,VT Labs,frontend,temporary,mid
job_107141,17/10/2023,60000.0,INSCALE Global,ml_engineer,freelance,entry
job_107142,26/10/2023,60000.0,VT Labs,software_engineer,contract,senior
job_107143,10/11/2023,60000.0,VT Labs,data_scientist,temporary,lead
job_107144,10/11/2023,,DataRobot,fullstack,freelance,entry
job_107145,21/12/2023,80000.0,datarobot.com,designer,permanent,junior
job_107146,17/11/2023,135000.0,MapYourProperty,qa_engineer,permanent,principal
job_107147,23/10/2023,80000.0,Cinderblock,data_scientist,permanent,entry
job_107148,05/12/2023,135000.0,WeKeep,software_engineer,contract,lead
job_107149,24/11/2023,80000.0,Star,data_scientist,freelance,mid
job_107150,14/10/2023,,FindHotel,fullstack,freelance,senior
job_107151,26/11/2023,60000.0,Intertrust Technologies Corporation,fullstack,freelance,senior
job_107152,16/11/2023,40000.0,Natech,frontend,temporary,mid
job_107153,09/10/2023,80000.0,Zoolatech,backend,freelance,lead
job_107154,18/11/2023,60000.0,Upvest,qa_engineer,freelance,lead
job_107155,31/12/2023,40000.0,Parloa GmbH,designer,temporary,junior
job_107156,10/12/2023,,Ciklum,designer,temporary,mid
job_107157,26/10/2023,40000.0,OpenrndinUA,frontend,permanent,principal
job_107158,27/11/2023,,Hiredevelopers.team,ml_engineer,freelance,junior
job_107159,16/11/2023,,TechMagic,frontend,permanent,lead
job_107160,17/11/2023,40000.0,TechMagic,frontend,contract,senior
job_107161,17/10/2023,80000.0,Rebbix,designer,permanent,lead
job_107162,30/11/2023,80000.0,EGYM,fullstack,permanent,principal
job_107163,04/12/2023,135000.0,COXIT,frontend,contract,entry
job_107164,02/11/2023,135000.0,1648 factory,ml_engineer,temporary,entry
job_107165,14/11/2023,40000.0,Indigo - Tech Recruiters,product_manager,contract,mid
job_107166,24/10/2023,60000.0,JustCoded,qa_engineer,temporary,mid
job_107167,25/10/2023,80000.0,PaulCamper,designer,temporary,junior
job_107168,23/10/2023,80000.0,NCube,designer,freelance,mid
job_107169,05/11/2023,135000.0,Intellias,backend,temporary,mid
job_107170,02/12/2023,,Devico,data_scientist,permanent,mid
job_107171,14/10/2023,135000.0,A-Listware,data_scientist,freelance,mid
job_107172,06/10/2023,105000.0,Customer.io,devops,permanent,entry
job_107173,26/12/2023,40000.0,A-Listware,devops,freelance,junior
job_107174,12/10/2023,80000.0,O2IT.Recruitment,backend,contract,lead
job_107175,26/11/2023,40000.0,Intellias,software_engineer,freelance,junior
job_107176,28/11/2023,40000.0,XiM Inc,fullstack,permanent,lead
job_107177,02/11/2023,40000.0,Zoolatech,devops,temporary,lead
job_107178,13/11/2023,60000.0,Zoolatech,data_scientist,contract,entry
job_107179,04/12/2023,40000.0,Akvelon Tech,qa_engineer,freelance,senior
job_107180,20/12/2023,40000.0,Innovecs,fullstack,temporary,principal
job_107181,17/10/2023,60000.0,Slate Studio,fullstack,temporary,entry
job_107182,25/12/2023,,StartupSoft,product_manager,contract,principal
job_107183,22/10/2023,105000.0,SQA Solution,backend,freelance,principal
job_107184,01/11/2023,,Zoolatech,devops,permanent,mid
job_107185,09/11/2023,80000.0,Datagazer,backend,contract,entry
job_107186,15/10/2023,80000.0,Svitla Systems,data_scientist,freelance,lead
job_107187,02/12/2023,40000.0,Zoolatech,ml_engineer,temporary,lead
job_107188,24/10/2023,,StartupSoft,designer,permanent,lead
job_107189,29/11/2023,80000.0,Very Good Security,fullstack,permanent,junior
job_107190,18/11/2023,40000.0,BrickRed Systems,product_manager,contract,lead
job_107191,22/10/2023,,Hennessey Group,frontend,temporary,lead
job_107192,30/12/2023,60000.0,Insticator,fullstack,freelance,junior
job_107193,29/12/2023,80000.0,Argument,software_engineer,temporary,lead
job_107194,10/10/2023,60000.0,Armada-soft,qa_engineer,permanent,principal
job_107195,03/12/2023,135000.0,REW Technology,software_engineer,contract,principal
job_107196,21/10/2023,,Freelance,fullstack,permanent,senior
job_107197,09/11/2023,135000.0,KitRUM,ml_engineer,permanent,junior
job_107198,04/11/2023,,Sonerim,software_engineer,permanent,senior
job_107199,21/11/2023,105000.0,SmartTek,ml_engineer,temporary,lead
job_107200,01/11/2023,105000.0,Digis,frontend,freelance,mid
job_107201,29/12/2023,80000.0,Nortal,software_engineer,temporary,entry
job_107202,21/10/2023,40000.0,StoryPoint,devops,temporary,junior
job_107203,03/11/2023,80000.0,Very Good Security,software_engineer,freelance,entry
job_107204,13/12/2023,,SD Solutions,designer,contract,senior
job_107205,13/11/2023,80000.0,Reference Recruiting GmbH,product_manager,freelance,senior
job_107206,12/11/2023,105000.0,TVbeat,devops,freelance,principal
job_107207,25/12/2023,80000.0,Intellias,designer,freelance,principal
job_107208,21/12/2023,135000.0,Picket Homes,qa_engineer,temporary,lead
job_107209,24/10/2023,135000.0,JOIDY,product_manager,freelance,senior
job_107210,09/11/2023,135000.0,SoftConstruct,devops,permanent,principal
job_107211,08/11/2023,105000.0,Kappa.London,fullstack,temporary,principal
job_107212,30/10/2023,135000.0,DataRobot,fullstack,contract,entry
job_107213,01/12/2023,105000.0,StartupSoft,qa_engineer,freelance,mid
job_107214,20/11/2023,60000.0,Indeedflex,designer,permanent,entry
job_107215,12/10/2023,80000.0,datarobot.com,frontend,freelance,junior
job_107216,28/12/2023,,Covent IT,frontend,contract,lead
job_107217,04/11/2023,40000.0,iDeals,software_engineer,temporary,senior
job_107218,28/11/2023,60000.0,iDeals,software_engineer,freelance,lead
job_107219,09/12/2023,,Nearshore Devs,ml_engineer,permanent,mid
job_107220,03/12/2023,,PerceptionBox,frontend,freelance,principal
job_107221,09/12/2023,60000.0,Svitla Systems,product_manager,permanent,principal
job_107222,28/12/2023,80000.0,UNIT.Recruitment,frontend,permanent,entry
job_107223,06/10/2023,105000.0,Zhuko,data_scientist,temporary,lead
job_107224,21/12/2023,80000.0,Innoteka,qa_engineer,freelance,principal
job_107225,21/12/2023,60000.0,Luxoft,software_engineer,contract,senior
job_107226,29/12/2023,80000.0,Idego Group,devops,permanent,senior
job_107227,29/11/2023,40000.0,Synergetica,software_engineer,temporary,senior
job_107228,15/11/2023,60000.0,Zoolatech,fullstack,freelance,lead
job_107229,25/12/2023,40000.0,Brainberry,data_scientist,permanent,lead
job_107230,07/11/2023,80000.0,Art2Hire,frontend,permanent,entry
job_107231,31/10/2023,60000.0,VeryBusy Recruiting,devops,freelance,junior
job_107232,24/12/2023,135000.0,Serious Software,data_scientist,permanent,entry
job_107233,29/10/2023,80000.0,Evolve Squads,frontend,contract,entry
job_107234,28/12/2023,80000.0,Qubit Labs,data_scientist,temporary,lead
job_107235,06/12/2023,135000.0,Particles Global,qa_engineer,freelance,mid
job_107236,27/10/2023,80000.0,Go Interactive,designer,freelance,principal
job_107237,12/11/2023,105000.0,Zoolatech,frontend,contract,senior
job_107238,24/11/2023,40000.0,Scalors GmbH,frontend,freelance,lead
job_107239,04/11/2023,80000.0,Nearshore Devs / Parttimers.net,qa_engineer,contract,principal
job_107240,28/12/2023,40000.0,Argument,software_engineer,temporary,junior
job_107241,20/10/2023,,TechbrainJobs,frontend,temporary,junior
job_107242,28/10/2023,40000.0,Gingercommerce,qa_engineer,permanent,lead
job_107243,04/12/2023,135000.0,Altis,ml_engineer,contract,entry
job_107244,17/11/2023,105000.0,Day.io,fullstack,permanent,entry
job_107245,10/11/2023,80000.0,Gemicle,product_manager,freelance,entry
job_107246,27/10/2023,80000.0,AcceleratorApp,fullstack,temporary,principal
job_107247,01/12/2023,60000.0,Scalors,frontend,freelance,senior
job_107248,14/10/2023,105000.0,Star Global,designer,permanent,junior
job_107249,11/12/2023,,Tech Space,data_scientist,freelance,entry
job_107250,13/12/2023,60000.0,28software,frontend,permanent,entry
job_107251,25/10/2023,80000.0,Miritec,backend,freelance,principal
job_107252,29/12/2023,,Sunvery,software_engineer,permanent,principal
job_107253,19/11/2023,80000.0,ReviewForest,ml_engineer,freelance,principal
job_107254,27/12/2023,,LADevelopers,frontend,freelance,mid
job_107255,18/10/2023,80000.0,DeCom,fullstack,temporary,senior
job_107256,11/11/2023,135000.0,Feather,qa_engineer,temporary,senior
job_107257,07/11/2023,40000.0,Intellias,software_engineer,freelance,entry
job_107258,07/12/2023,40000.0,Intellias,qa_engineer,permanent,lead
job_107259,12/10/2023,60000.0,Incode Group,frontend,contract,senior
job_107260,05/12/2023,105000.0,MAYD Group GmbH,ml_engineer,contract,senior
job_107261,24/12/2023,105000.0,DataRoot Labs,product_manager,temporary,junior
job_107262,30/11/2023,80000.0,#wearebrain,designer,freelance,lead
job_107263,06/10/2023,135000.0,Chimplie,backend,temporary,mid
job_107264,29/11/2023,40000.0,Provectus,designer,freelance,junior
job_107265,01/12/2023,135000.0,Maincode Agency,software_engineer,contract,lead
job_107266,21/10/2023,135000.0,Chimplie,devops,freelance,entry
job_107267,16/12/2023,40000.0,Provectus,frontend,freelance,lead
job_107268,10/10/2023,105000.0,ContractDevs,designer,freelance,senior
job_107269,03/11/2023,80000.0,Ollsent,software_engineer,freelance,junior
job_107270,04/12/2023,105000.0,Synergetica,product_manager,contract,principal
job_107271,19/12/2023,80000.0,Synergetica,fullstack,temporary,principal
job_107272,30/11/2023,40000.0,NewAge,software_engineer,permanent,mid
job_107273,24/12/2023,,Intellias,qa_engineer,permanent,junior
job_107274,14/12/2023,80000.0,GlobalLogic,qa_engineer,temporary,mid
job_107275,11/12/2023,135000.0,Super Dispatch,qa_engineer,contract,entry
job_107276,29/10/2023,135000.0,Zoolatech,data_scientist,permanent,mid
job_107277,23/12/2023,135000.0,SKILLERS (ex Venbest Recruiting),frontend,freelance,junior
job_107278,15/12/2023,,XLNT Spaces,ml_engineer,freelance,junior
job_107279,04/10/2023,80000.0,Bcconsolidator,fullstack,contract,senior
job_107280,26/10/2023,80000.0,Art2Hire,product_manager,temporary,entry
job_107281,14/11/2023,,Amgrade,designer,temporary,principal
job_107282,23/10/2023,135000.0,Mobilunity,frontend,permanent,principal
job_107283,31/12/2023,105000.0,4ire Labs,designer,contract,entry
job_107284,25/10/2023,105000.0,SvitSoftware,qa_engineer,permanent,principal
job_107285,02/12/2023,80000.0,Synergy Sports,ml_engineer,permanent,senior
job_107286,23/10/2023,80000.0,AMBOSS GmbH,product_manager,contract,principal
job_107287,22/12/2023,40000.0,UENI,backend,permanent,lead
job_107288,07/10/2023,80000.0,WorkNest Technologies,qa_engineer,temporary,principal
job_107289,30/10/2023,135000.0,Murano Software,ml_engineer,temporary,mid
job_107290,19/12/2023,80000.0,IKrok,qa_engineer,temporary,principal
job_107291,08/12/2023,,Recruit Alliance,designer,freelance,mid
job_107292,25/11/2023,,Newxel,data_scientist,freelance,entry
job_107293,06/10/2023,60000.0,Simplify,fullstack,contract,lead
job_107294,13/11/2023,135000.0,StartupSoft,backend,freelance,principal
job_107295,31/12/2023,80000.0,A-players recruiting,qa_engineer,contract,principal
job_107296,12/12/2023,105000.0,ESCA,product_manager,freelance,mid
job_107297,20/11/2023,40000.0,Zing,devops,freelance,junior
job_107298,18/11/2023,105000.0,Miro,designer,freelance,lead
job_107299,01/12/2023,,TechBiz Global,qa_engineer,permanent,principal
job_107300,29/12/2023,105000.0,PerceptionBox,fullstack,freelance,senior
job_107301,02/11/2023,80000.0,Devop.one,fullstack,permanent,junior
job_107302,27/12/2023,105000.0,StartupSoft,backend,freelance,entry
job_107303,14/11/2023,135000.0,Sphere,devops,freelance,junior
job_107304,16/11/2023,105000.0,Perfectial,devops,permanent,lead
job_107305,12/12/2023,,Unit City,fullstack,freelance,entry
job_107306,28/10/2023,135000.0,Appvales,data_scientist,temporary,entry
job_107307,31/10/2023,105000.0,Starkflow,data_scientist,temporary,senior
job_107308,31/12/2023,135000.0,Adaptiq,software_engineer,temporary,junior
job_107309,08/12/2023,105000.0,Make it in UA,product_manager,temporary,principal
job_107310,08/10/2023,,Proxet,frontend,temporary,junior
job_107311,23/11/2023,60000.0,WorkNest Technologies,qa_engineer,permanent,entry
job_107312,16/12/2023,,WorkNest Technologies,ml_engineer,contract,senior
job_107313,10/11/2023,,Adaptiq,ml_engineer,permanent,mid
job_107314,09/12/2023,105000.0,MWDN,data_scientist,freelance,lead
job_107315,28/12/2023,40000.0,Restack Software GmbH,designer,contract,mid
job_107316,10/11/2023,105000.0,Convertics,data_scientist,permanent,lead
job_107317,20/10/2023,80000.0,LINNU,ml_engineer,permanent,lead
job_107318,07/11/2023,40000.0,AgileEngine,software_engineer,temporary,lead
job_107319,23/11/2023,60000.0,Ciklum,frontend,freelance,junior
job_107320,23/12/2023,105000.0,FreedomFi,backend,freelance,principal
job_107321,04/10/2023,,Svitla Systems,product_manager,contract,senior
job_107322,28/12/2023,105000.0,Luxoft,ml_engineer,freelance,mid
job_107323,03/12/2023,60000.0,Sigma Software,fullstack,contract,junior
job_107324,28/10/2023,135000.0,Very Good Security,product_manager,contract,principal
job_107325,29/11/2023,60000.0,Esenti,designer,temporary,lead
job_107326,11/10/2023,80000.0,PSR Company,software_engineer,freelance,mid
job_107327,30/11/2023,135000.0,Techstudio TV,product_manager,freelance,entry
job_107328,22/12/2023,80000.0,Casino,ml_engineer,permanent,mid
job_107329,10/12/2023,,Lohika,frontend,freelance,mid
job_107330,15/11/2023,105000.0,INDIGO Tech Recruiters,backend,permanent,entry
job_107331,19/11/2023,40000.0,Particles Global,designer,contract,principal
job_107332,30/11/2023,60000.0,tlg Talent,devops,temporary,lead
job_107333,16/12/2023,,AboutHR,product_manager,contract,entry
job_107334,13/11/2023,135000.0,Livatek,backend,contract,principal
job_107335,02/11/2023,40000.0,Marusich,backend,freelance,entry
job_107336,21/12/2023,,Intellias,data_scientist,permanent,principal
job_107337,02/11/2023,40000.0,SoftPositive,designer,temporary,entry
job_107338,20/10/2023,135000.0,SmartTek,devops,contract,principal
job_107339,01/12/2023,135000.0,Lohika,backend,freelance,mid
job_107340,13/11/2023,,REW Consulting,ml_engineer,freelance,lead
job_107341,13/11/2023,40000.0,Proxet,qa_engineer,permanent,entry
job_107342,13/10/2023,40000.0,SoftHouseGroup,data_scientist,temporary,mid
job_107343,20/12/2023,,White Label,data_scientist,contract,junior
job_107344,22/12/2023,,MageticAI,data_scientist,permanent,senior
job_107345,22/11/2023,105000.0,SkyLink,designer,temporary,mid
job_107346,26/12/2023,,ITernal Group,product_manager,permanent,senior
job_107347,27/11/2023,135000.0,Ciklum,backend,contract,entry
job_107348,14/12/2023,135000.0,Ciklum,qa_engineer,permanent,lead
job_107349,09/12/2023,40000.0,Travix,backend,freelance,senior
job_107350,08/12/2023,60000.0,NymCard,frontend,freelance,junior
job_107351,20/12/2023,105000.0,Intellias,software_engineer,freelance,entry
job_107352,07/10/2023,,UAtalents,designer,contract,lead
job_107353,26/10/2023,40000.0,Digitalex,data_scientist,temporary,junior
job_107354,18/10/2023,40000.0,Svitla Systems,data_scientist,contract,principal
job_107355,04/10/2023,135000.0,Svitla Systems,fullstack,permanent,junior
job_107356,13/12/2023,60000.0,Alcor,product_manager,freelance,principal
job_107357,12/12/2023,135000.0,Accellabs,frontend,freelance,principal
job_107358,29/12/2023,135000.0,Bunch Consulting,designer,temporary,principal
job_107359,05/11/2023,40000.0,Accellabs,qa_engineer,permanent,lead
job_107360,29/12/2023,80000.0,Ciklum,qa_engineer,freelance,lead
job_107361,07/12/2023,60000.0,Ciklum,designer,permanent,lead
job_107362,11/10/2023,80000.0,ForbytesAB,ml_engineer,temporary,mid
job_107363,03/12/2023,80000.0,KitRUM,data_scientist,contract,senior
job_107364,13/11/2023,105000.0,IT-Rex,product_manager,contract,mid
job_107365,05/12/2023,40000.0,Svitla Systems,qa_engineer,freelance,entry
job_107366,21/10/2023,60000.0,Lohika,ml_engineer,permanent,senior
job_107367,09/10/2023,105000.0,Capgemini Engineering,fullstack,contract,lead
job_107368,07/10/2023,80000.0,Lohika,ml_engineer,temporary,mid
job_107369,02/12/2023,60000.0,Hacken,data_scientist,temporary,entry
job_107370,29/10/2023,40000.0,UAtalents,fullstack,temporary,entry
job_107371,25/10/2023,80000.0,Ciklum,product_manager,freelance,principal
job_107372,05/12/2023,60000.0,Flix,ml_engineer,permanent,lead
job_107373,24/11/2023,105000.0,Talentuch,designer,freelance,mid
job_107374,12/11/2023,135000.0,Develux,fullstack,freelance,principal
job_107375,25/12/2023,60000.0,Plex,software_engineer,permanent,entry
job_107376,09/12/2023,60000.0,OnHires,devops,temporary,junior
job_107377,18/12/2023,40000.0,DevPals AB,software_engineer,contract,principal
job_107378,16/12/2023,80000.0,DevPals,backend,permanent,principal
job_107379,25/11/2023,,Make it in Ukraine,data_scientist,permanent,junior
job_107380,02/11/2023,40000.0,AOG Global,frontend,permanent,junior
job_107381,25/11/2023,,Aparlay,fullstack,permanent,senior
job_107382,24/10/2023,105000.0,United Software,ml_engineer,temporary,lead
job_107383,26/11/2023,105000.0,GlobalLogic,ml_engineer,contract,mid
job_107384,21/10/2023,,White Label,data_scientist,contract,entry
job_107385,14/12/2023,,ELEKS,backend,contract,lead
job_107386,13/10/2023,80000.0,MatcHR,qa_engineer,permanent,junior
job_107387,14/11/2023,80000.0,VLdev,data_scientist,temporary,lead
job_107388,06/12/2023,135000.0,Daxx,qa_engineer,freelance,senior
job_107389,29/10/2023,40000.0,ThirstySprout,frontend,temporary,junior
job_107390,04/11/2023,40000.0,AOG Global,designer,temporary,junior
job_107391,26/12/2023,105000.0,ONSEO,qa_engineer,permanent,junior
job_107392,11/11/2023,,door3.com,product_manager,temporary,entry
